Keyword,Tweet Text
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Wat vindt u van deelauto's?
Maakt u gebruik van deelauto's?
Hendri Nijborg doet onderzoek naar deelauto’s in het landelijk gebied voor de provincie Drenthe. 

De enquête kunt u hier invullen, dat kost &lt;10 minuten.: https://t.co/0oxeE3BHJE https://t.co/g9YEfcTYv2"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Op dit moment staan er 2 elektrische deelauto's van de Amelander Deelauto Centrale in de veerhaven. #Buurtbestuurders https://t.co/60LK5C01Af
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Elektrische deelauto voor Amelanders bij Holwert https://t.co/wvpL7wajxL @AmelandGemeente @noardeast
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Onze Achterhoekse aanpak voor Publieke Mobiliteit in Brussel! Workshop van @JurgenRutgers tijdens de #EURegionsWeek over het combineren van openbaar vervoer, deelvervoer en doelgroepenvervoer in één coöperatief vervoerssysteem: Gaon! @MinIenW https://t.co/IojEUvnuib"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@rotterdam Irritatie van een burger. Melding gedaan van een e- deelfiets in sloot. Niet opgelost. Van 14010 nummer gekregen van Go-Sharing. Werkt niet. Zelf nummer opgezocht. Vage Engelse stem meldt dat ze het nu heel druk hebben 😤😤😤 @WR_Oosterflank #Rotterdam #gosharing
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Op de Nationale conferentie Duurzame mobiliteit op 30 oktober zijn maar liefst 10 deelsessies over deelmobiliteit. #gedrag #communicatie #elektrisch #deelfiets #hubs #gebiedsontwikkeling Voor meer info en aanmelden zie hier: https://t.co/Mra9vqDG77
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"De auto is hier de deur uit, want niet vaak nodig. Wanneer wel is er altijd wel een deelauto. Puber klaagde tot nu toe nauwelijks. Maar vanochtend toen ze zich voor de tweede keer versliep en de smoesjes voor school op waren, snauwde ze: “als we nu een auto hadden”. #puberleed"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@NLindte @LieveToet @MXKSA1 @RienvVliet @DijkWilt @thierrybaudet wat heeft het feit dat bijvoorbeeld groen links een deelauto wil invoeren of vliegtaks wil invoeren te maken met “kwade bedoelingen “ van het wef???
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Since buying FC24 on my Nintendo Switch lite 2021 the game is freezing every 5min. Very annoying.. middle of a negotiations.. freezes, going to transferhub… freezes. No way this is normal on a 2yo device. Very frustrating… @EASPORTSFC  @EA @EAHelp"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@StreanelA @JeroenVanbesien Achterhaald zou kunnen zijn. Vervoersplan , fietsstalling, deelauto, openbaar vervoer."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@IneNagelmaeker @GemeenteNOP @KeolisBlauwnet Het is dat ik een deelauto heb, anders was ik toch minder blij geweest om in Kampen te wonen 😬"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@DassenLaurens Kappen met het EU verhuiscircus Brussel-Straatsburg,geen klimaattops meer waar de private jets af en aan vliegen, geen korte vluchten meer voor politici,deelauto's voor politici etc. Of is dít dan weer níet de bedoeling?"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@vlaamsesatire Files zijn een onderdeel van de ontmoedigings strategie van WEF volgelingen. Willen het privé bezit van auto's gaan verbieden en enkel deelauto's toestaan. Natuurlijk  niet voor de deugadepten die rustig verder rijden en vliegen
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@springfield1952 Zorg eerst voor vervanging. Nu kan je niet zonder auto. Klaar. Weet wat ze willen allemaal deelauto's zodat wij nog meer betalen aan hun. Mogen alles huren en scheel betalen aan de rijken die alles bezitten.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@tasmedes @LidlNederland Hoi Taede,
Wanneer je overlast ervaart van het deelvervoer kun je dit op twee manieren doorgeven: neem contact op met de vervoerder/aanbieder. De contactgegevens staan op het voertuig en op de website van de aanbieder. Wij hebben hierover afspraken gemaakt met de aanbieders 1/2"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"In gesprek over hoe bij Eneco duurzame mobiliteitskeuzes worden gestimuleerd. Bijvoorbeeld met elektrische deelauto's, ruime, comfortabele fietsenstallingen en thuiswerken.

https://t.co/Q1ts1naAPb

#LageWeide #Duurzaam #Bereikbaar"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@jeroenkleen @EnduraSamen #deelauto #Harderwijk @EnduraSamen #binnenstad #waterfront 

Ga je de rommel opruimen? Met je deel rommel? You own nothing?!!! Only climate Rommel! https://t.co/4kUC8lOSNH"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Samen een auto delen met je buurt. Endura start project #deelauto’s in @gemharderwijk  - Kom naar het #EnergieCafé op 11 oktober in #Harderwijk en hoor alles over dit #ambitieuze #initiatief Deelname is gratis. Meer info en aanmelden: https://t.co/R1Ph3H1KEb https://t.co/am5qi6vuQB
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@itsmeSZ Die kerel is crazy. En zelfs als je enkel met zelfrijdende deelauto´s zou werken... hoezo zijn er dan geen snelwegen meer nodig? 🤔
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@joostbrinkman @gerbenbroekema @FD_Nieuws @TurkischA Deelauto’s gaan nooit op grote schaal gebruikt worden. Dus streep dat argument maar weg.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@gerbenbroekema @FD_Nieuws @TurkischA Yep. Tenzij deze als deelauto wordt aangeprezen!   En wat is de footprint van een vliegtuig voordat de piloot de sleutel krijgt eigenlijk?
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@StevendeJ @WillemsenWim Of beter verwijzen vanuit Blokzijl. Je kunt de toren prima bereiken. Je pakt een deelfiets van @NationaalParkWW en in 15 minuten ben je er. De trap mag inderdaad wel een onderhoudsbeurt krijgen.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@delaatstemeter Stoppen met deelvervoer het vervuilt de openbare ruimte
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Deelautobedrijven maken gezamenlijke vuist naar politiek. Hopelijk weten de gemeente zich tijdig inhoudelijk en moreel te bewapenen tegen deze nieuwe lobby https://t.co/2XlsL9HOkh #FD #Diensten #deelvervoer #verhuur
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Het voordeel van een deelauto is, dat je na afloop van de reservering een gereserveerde plek hebt. 
Op het ogenblik is dit niet geval op de Sluisweg in Dordrecht. Ik moest een rondje rijden om een parkeerplaats te vinden in dezelfde straat.
@Greenwheels https://t.co/UvsWxyAYk6"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@roelandvdschaaf Jammer dat er nog geen super snellaad- en mobiliteitshub is met en voor de Meerstad. 
#Meerkracht @DeLaadpaal #deelauto"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@thysroes Deelauto's via @my_wheels en @Greenwheels deels elektrisch.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,We're proud to be part of the 'Coalitie van Deelauto-aanbieders (CvD)'. An useful step in scaling up carsharing in the Netherlands! See our new website: https://t.co/jmLkvQR8CD and the article in the FD: https://t.co/wXXb2MjSwj
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Hi Suus, hoe is het? Het is inmiddels vrijdag, ik omarm dat concept deelauto enorm, maar laat even weten of ik je auto kan lenen morgen, het zou zonde zijn als ik die Billy en Björk morgen niet kan ophalen bij de Ikea. Xx-jes"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Betaalbaar en betrouwbaar OV en electrische deelauto’s op zoveel mogelijk plekken. Dát is een systeemverandering naar klimaatneutraal vervoer.

De Kamer nam net mijn motie aan voor een top-10 aan maatregelen voor deelauto’s. 💚🌍 #SamenKanHet"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Kan ik wel of niet met de auto op pad? Die vraag spookt de afgelopen drie weken door de hoofden van gebruikers van deelauto's in Culemborg. Van de ene op de andere dag is het wagenpark van MyWheels meer dan gehalveerd. Wat is er aan de hand?:

https://t.co/UhTbGPnQ1g"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@ronalded33 @NOS Misschien moeten ze het OV opnieuw definiëren en welke prijs we er voor willen betalen en wat de minimale  afstand bijv. 500 meter van woning  en min. frequentie 30 minuten van rijden of aanvraag moeten zijn. Ook breder aanbod vervoersmodaliteiten. Bus,Auto, taxi, fiets, deelauto"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@suzanne_GL Elektrische deelauto. Veel te duur. In Loppersum zijn er 10 gekomen voor 2 miljoen euro. Waarvoor koopt de commerciële verhuur er 160 Toyota Aygo's die zijn zuiniger. Elektrische rijdt namelijk op gas uit de energiecentrale.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Appreciatie van de motie van het lid Van Ginneken over onderzoeken hoe de deelauto nader gestimuleerd kan worden binnen bestaande groene fiscale regelingen voor werkgevers (Kamerstuk 31305-422)

https://t.co/r9V0TAYxwh"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Mooiste aan deelauto: altijd op TukkerFM zetten voordat je m parkeert.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Eerste deelfiets/brommer gespot in @BARENDRECHTzh https://t.co/vWN687HsO1
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Geen OV via de dure lege bus,dan kan voor die 14 miljoen jaarlijks voor compensatie deelauto en de buurtbuschauffeur gebruikt worden!
#openbaarvervoer #provinciezeeland"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Slecht nieuws voor Zeeland, maar niet verassend… 

Ook in andere provincies dreigen dienstregelingen bij een nieuwe concessie ernstig te verschralen. Wat GroenLinks-PvdA betreft maken we het wettelijk mogelijk voor provincies om zelf publieke vervoersbedrijven op te richten!"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Hi Suus, hoe is het? Ikea belde me net weer of ik zaterdag m’n Billy en Björk nog kom ophalen, ik heb nog geen reactie of ik je auto kan lenen, ik hoor graag van je, I love concept deelauto. Xx-jes."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@marcojpost Onze auto is al weg, maar een deelauto is hier niet in de buurt.. #Bennebroek"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Vandaag bekend gemaakt: Coalitie van Deelauto aanbieders https://t.co/6unpOy9rNt Aanbieders Snappcar, Sixt, ShareNow, Greenmobility en MyWheels werken hierin samen. De CvD en haar partners zijn gericht op een constructieve dialoog met beleidsmakers."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Vragen? Kom naar de wijkhub aan de Boezemstraat https://t.co/ursKA6Oezr 
@WRKralingen  @WR_Crooswijk"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Snel naar college hoor. Campus Den Haag. Gauw die helm opbergen. Dat ik niet op de Turfmarkt met een scooter mag rijden? Onzin. Die daar staat er toch ook. Dan mag ik het ook. Opschieten, ik moet naar college. #deelscooter #check https://t.co/9zxiUY01ip"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"#deelscooter #felyx. Van de week zei ik het al. Handig. Midden op de straat. Ja, en ik werk bij een ministerie. Vlakbij zo'n paaltje, maar dat gebruiken ze toch niet. Tot morgen! Regels?  Niet voor mij! https://t.co/wW6GVsMLVA"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@marcojpost Het is de grootste waanzin alle tijden deelauto gaat zeker niet werken als vele in onregelmatige tijden werken of ver buiten de stad.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Iedereen die dit een goed idee vindt, doe vandaag je auto de deur uit en pak een deelauto. Allemaal doen he.
#waanzin"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Klaus Schwab Announces The End Of Car Ownership 🚨🚨🚨

""You will use an app like uber but not anymore to call some driver""

""A self driving car will come to your hotel or wherever you are""

By 2030 there will be no more private cars. Highways will become parks”

-Klaus Schwab
World Economic Forum"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@suzanne_GL Lijk me geweldig een “elektrische deelauto” 😂

#sarcasmeuit"
